Borough,"date_mday","ComplaintType",count
MANHATTAN,4,"DPR Internal",1
MANHATTAN,4,"Damaged Tree",2
MANHATTAN,4,"Dead Tree",2
MANHATTAN,4,"Derelict Bicycle",1
MANHATTAN,4,"Dirty Conditions",9
MANHATTAN,4,"EAP Inspection - F59",3
MANHATTAN,4,ELECTRIC,11
MANHATTAN,4,Electrical,2
MANHATTAN,4,Elevator,10
MANHATTAN,4,"FLOORING/STAIRS",16
MANHATTAN,4,"Fire Safety Director - F58",20
MANHATTAN,4,"Food Establishment",15
MANHATTAN,4,"Food Poisoning",1
MANHATTAN,4,GENERAL,16
MANHATTAN,4,"General Construction/Plumbing",20
MANHATTAN,4,Graffiti,5
MANHATTAN,4,"HEAT/HOT WATER",153
MANHATTAN,4,"Hazardous Materials",2
MANHATTAN,4,"Highway Condition",2
MANHATTAN,4,"Homeless Encampment",3
MANHATTAN,4,"Homeless Person Assistance",2
MANHATTAN,4,"Illegal Parking",37
MANHATTAN,4,"Illegal Tree Damage",1
MANHATTAN,4,"Indoor Air Quality",5
MANHATTAN,4,Lead,2
MANHATTAN,4,"Litter Basket / Request",5
MANHATTAN,4,"Maintenance or Facility",1
MANHATTAN,4,"Missed Collection (All Materials)",11
MANHATTAN,4,Noise,86
MANHATTAN,4,"Noise - Commercial",29
MANHATTAN,4,"Noise - Park",1
MANHATTAN,4,"Noise - Street/Sidewalk",43
MANHATTAN,4,"Noise - Vehicle",8
MANHATTAN,4,"Other Enforcement",6
MANHATTAN,4,"Overflowing Litter Baskets",1
MANHATTAN,4,"Overgrown Tree/Branches",6
MANHATTAN,4,"PAINT/PLASTER",45
MANHATTAN,4,PLUMBING,37
MANHATTAN,4,"Posting Advertisement",1
MANHATTAN,4,"Public Payphone Complaint",1
MANHATTAN,4,Rodent,24
MANHATTAN,4,SAFETY,6
MANHATTAN,4,SCRIE,11
MANHATTAN,4,SDEP,1
MANHATTAN,4,"Sanitation Condition",15
MANHATTAN,4,"School Maintenance",1
MANHATTAN,4,Sewer,8
MANHATTAN,4,"Sidewalk Condition",5
MANHATTAN,4,Smoking,3
MANHATTAN,4,"Special Projects Inspection Team (SPIT)",5
MANHATTAN,4,"Street Condition",44
MANHATTAN,4,"Street Light Condition",148
MANHATTAN,4,"Street Sign - Damaged",2
MANHATTAN,4,"Sweeping/Missed",3
MANHATTAN,4,"Taxi Complaint",20
MANHATTAN,4,"Taxi Report",8
MANHATTAN,4,Traffic,4
MANHATTAN,4,"Traffic Signal Condition",17
MANHATTAN,4,"UNSANITARY CONDITION",50
MANHATTAN,4,Vending,8
MANHATTAN,4,"Violation of Park Rules",1
MANHATTAN,4,"WATER LEAK",12
MANHATTAN,4,WNW,2
MANHATTAN,4,"Water Conservation",1
MANHATTAN,4,"Water Quality",2
MANHATTAN,4,"Water System",16
MANHATTAN,5,APPLIANCE,15
MANHATTAN,5,"Air Quality",9
MANHATTAN,5,"Animal Abuse",9
MANHATTAN,5,"Animal in a Park",2
MANHATTAN,5,Asbestos,8
MANHATTAN,5,"BEST/Site Safety",1
MANHATTAN,5,"Bike/Roller/Skate Chronic",2
MANHATTAN,5,"Blocked Driveway",7
MANHATTAN,5,Boilers,1
MANHATTAN,5,"Broken Muni Meter",37
MANHATTAN,5,"Broken Parking Meter",3
MANHATTAN,5,"Building/Use",13
MANHATTAN,5,"Consumer Complaint",13
MANHATTAN,5,"DOF Parking - Tax Exemption",1
MANHATTAN,5,"DOF Property - Reduction Issue",3
MANHATTAN,5,"DOOR/WINDOW",22
MANHATTAN,5,"DPR Internal",1
MANHATTAN,5,"Damaged Tree",1
MANHATTAN,5,"Dead Tree",3
MANHATTAN,5,"Derelict Bicycle",1
MANHATTAN,5,"Derelict Vehicle",4
MANHATTAN,5,"Derelict Vehicles",1
MANHATTAN,5,"Dirty Conditions",22
MANHATTAN,5,"EAP Inspection - F59",4
MANHATTAN,5,ELECTRIC,6
MANHATTAN,5,Electrical,1
MANHATTAN,5,Elevator,11
MANHATTAN,5,"FLOORING/STAIRS",14
MANHATTAN,5,"Fire Safety Director - F58",18
MANHATTAN,5,"Food Establishment",14
MANHATTAN,5,"Food Poisoning",2
MANHATTAN,5,"For Hire Vehicle Complaint",4
MANHATTAN,5,"For Hire Vehicle Report",1
MANHATTAN,5,"Found Property",1
MANHATTAN,5,GENERAL,11
MANHATTAN,5,"General Construction/Plumbing",24
MANHATTAN,5,Graffiti,2
MANHATTAN,5,"HEAT/HOT WATER",125
MANHATTAN,5,"Hazardous Materials",5
MANHATTAN,5,"Highway Condition",2
MANHATTAN,5,"Homeless Encampment",12
MANHATTAN,5,"Homeless Person Assistance",5
MANHATTAN,5,"Illegal Parking",42
MANHATTAN,5,"Indoor Air Quality",8
MANHATTAN,5,"Indoor Sewage",1
MANHATTAN,5,Lead,1
MANHATTAN,5,"Litter Basket / Request",2
MANHATTAN,5,"Maintenance or Facility",6
MANHATTAN,5,"Missed Collection (All Materials)",1
MANHATTAN,5,Noise,128
MANHATTAN,5,"Noise - Commercial",48
MANHATTAN,5,"Noise - Helicopter",1
MANHATTAN,5,"Noise - Street/Sidewalk",31
MANHATTAN,5,"Noise - Vehicle",21
MANHATTAN,5,"Other Enforcement",7
MANHATTAN,5,"Overflowing Litter Baskets",1
MANHATTAN,5,"Overgrown Tree/Branches",2
MANHATTAN,5,"PAINT/PLASTER",45
MANHATTAN,5,PLUMBING,39
MANHATTAN,5,Plumbing,4
MANHATTAN,5,"Posting Advertisement",1
MANHATTAN,5,"Public Payphone Complaint",1
MANHATTAN,5,"Recycling Enforcement",3
MANHATTAN,5,Rodent,30
MANHATTAN,5,SAFETY,1
MANHATTAN,5,SCRIE,12
MANHATTAN,5,"Sanitation Condition",4
MANHATTAN,5,"School Maintenance",1
MANHATTAN,5,"Senior Center Complaint",1
MANHATTAN,5,Sewer,6
MANHATTAN,5,"Sidewalk Condition",11
MANHATTAN,5,Smoking,3
MANHATTAN,5,"Special Enforcement",1
MANHATTAN,5,"Special Projects Inspection Team (SPIT)",5
MANHATTAN,5,"Street Condition",46
MANHATTAN,5,"Street Light Condition",30
MANHATTAN,5,"Street Sign - Damaged",1
MANHATTAN,5,"Street Sign - Dangling",1
MANHATTAN,5,"Street Sign - Missing",1
MANHATTAN,5,"Sweeping/Missed",1
MANHATTAN,5,"Taxi Complaint",25
MANHATTAN,5,"Taxi Report",10
MANHATTAN,5,Traffic,5
MANHATTAN,5,"Traffic Signal Condition",19
MANHATTAN,5,"UNSANITARY CONDITION",31
MANHATTAN,5,"Unsanitary Animal Pvt Property",2
MANHATTAN,5,"Urinating in Public",1
MANHATTAN,5,"Vacant Lot",1
MANHATTAN,5,Vending,5
MANHATTAN,5,"Violation of Park Rules",1
MANHATTAN,5,"WATER LEAK",19
MANHATTAN,5,WNW,1
MANHATTAN,5,"Water System",24
MANHATTAN,6,APPLIANCE,7
MANHATTAN,6,"Air Quality",12
MANHATTAN,6,"Animal Abuse",3
MANHATTAN,6,Asbestos,1
MANHATTAN,6,"Blocked Driveway",8
MANHATTAN,6,Boilers,2
MANHATTAN,6,"Bridge Condition",1
MANHATTAN,6,"Broken Muni Meter",36
MANHATTAN,6,"Broken Parking Meter",2
MANHATTAN,6,"Building/Use",4
MANHATTAN,6,"City Vehicle Placard Complaint",1
MANHATTAN,6,"Collection Truck Noise",2
MANHATTAN,6,"Consumer Complaint",14
MANHATTAN,6,"DOF Parking - Tax Exemption",3
MANHATTAN,6,"DOF Property - Reduction Issue",1
MANHATTAN,6,"DOOR/WINDOW",21
MANHATTAN,6,"DPR Internal",1
MANHATTAN,6,"Damaged Tree",2
MANHATTAN,6,"Dead Tree",2
MANHATTAN,6,"Dirty Conditions",21
MANHATTAN,6,"EAP Inspection - F59",2
MANHATTAN,6,ELECTRIC,12
MANHATTAN,6,Electrical,3
MANHATTAN,6,Elevator,2
MANHATTAN,6,"Emergency Response Team (ERT)",1
MANHATTAN,6,"FLOORING/STAIRS",17
MANHATTAN,6,"Fire Safety Director - F58",21
MANHATTAN,6,"Food Establishment",7
MANHATTAN,6,"Food Poisoning",3
MANHATTAN,6,"For Hire Vehicle Complaint",1
MANHATTAN,6,GENERAL,14
MANHATTAN,6,"General Construction/Plumbing",23
MANHATTAN,6,Graffiti,7
MANHATTAN,6,"HEAT/HOT WATER",216
MANHATTAN,6,"Hazardous Materials",2
MANHATTAN,6,"Highway Condition",4
MANHATTAN,6,"Homeless Encampment",4
MANHATTAN,6,"Homeless Person Assistance",4
MANHATTAN,6,"Illegal Parking",42
MANHATTAN,6,"Illegal Tree Damage",1
MANHATTAN,6,"Indoor Air Quality",4
MANHATTAN,6,Lead,2
MANHATTAN,6,"Litter Basket / Request",2
MANHATTAN,6,"Maintenance or Facility",7
MANHATTAN,6,"Missed Collection (All Materials)",8
MANHATTAN,6,Mold,1
MANHATTAN,6,Noise,66
MANHATTAN,6,"Noise - Commercial",62
MANHATTAN,6,"Noise - Park",1
MANHATTAN,6,"Noise - Street/Sidewalk",15
MANHATTAN,6,"Noise - Vehicle",13
MANHATTAN,6,"OUTSIDE BUILDING",5
MANHATTAN,6,"Other Enforcement",1
MANHATTAN,6,"Overflowing Litter Baskets",1
MANHATTAN,6,"Overgrown Tree/Branches",3
MANHATTAN,6,"PAINT/PLASTER",41
MANHATTAN,6,PLUMBING,31
MANHATTAN,6,Plumbing,4
MANHATTAN,6,Rodent,22
MANHATTAN,6,"Root/Sewer/Sidewalk Condition",2
MANHATTAN,6,SAFETY,6
MANHATTAN,6,SCRIE,4
MANHATTAN,6,"Sanitation Condition",6
MANHATTAN,6,"School Maintenance",1
MANHATTAN,6,Sewer,15
MANHATTAN,6,"Sidewalk Condition",2
MANHATTAN,6,"Special Enforcement",1
MANHATTAN,6,"Special Projects Inspection Team (SPIT)",2
MANHATTAN,6,"Street Condition",47
MANHATTAN,6,"Street Light Condition",21
MANHATTAN,6,"Street Sign - Damaged",2
MANHATTAN,6,"Sweeping/Missed",2
MANHATTAN,6,"Taxi Complaint",37
MANHATTAN,6,"Taxi Report",6
MANHATTAN,6,Traffic,4
MANHATTAN,6,"Traffic Signal Condition",31
MANHATTAN,6,"UNSANITARY CONDITION",33
MANHATTAN,6,"Unleashed Dog",1
MANHATTAN,6,"Unsanitary Animal Pvt Property",1
MANHATTAN,6,Vending,2
MANHATTAN,6,"WATER LEAK",13
MANHATTAN,6,"Water System",42
MANHATTAN,7,APPLIANCE,6
MANHATTAN,7,"Air Quality",8
MANHATTAN,7,"Animal Abuse",1
MANHATTAN,7,Asbestos,1
MANHATTAN,7,"BEST/Site Safety",3
MANHATTAN,7,"Beach/Pool/Sauna Complaint",1
MANHATTAN,7,"Bike Rack Condition",1
MANHATTAN,7,"Blocked Driveway",12
MANHATTAN,7,Boilers,1
MANHATTAN,7,"Broken Muni Meter",27
MANHATTAN,7,"Broken Parking Meter",3
MANHATTAN,7,"Building/Use",6
MANHATTAN,7,"Bus Stop Shelter Placement",1
MANHATTAN,7,"Consumer Complaint",14
MANHATTAN,7,"DOF Parking - Tax Exemption",3
MANHATTAN,7,"DOF Property - Reduction Issue",1
MANHATTAN,7,"DOOR/WINDOW",21
MANHATTAN,7,"DPR Internal",1
MANHATTAN,7,"Damaged Tree",1
MANHATTAN,7,"Dead Tree",1
MANHATTAN,7,"Derelict Bicycle",2
MANHATTAN,7,"Derelict Vehicles",1
MANHATTAN,7,"Dirty Conditions",18
MANHATTAN,7,Drinking,1
MANHATTAN,7,"EAP Inspection - F59",5
MANHATTAN,7,ELECTRIC,10
MANHATTAN,7,Electrical,1
MANHATTAN,7,Elevator,6
MANHATTAN,7,"FLOORING/STAIRS",5
MANHATTAN,7,"Fire Safety Director - F58",14
MANHATTAN,7,"Food Establishment",7
MANHATTAN,7,"Food Poisoning",1
MANHATTAN,7,"For Hire Vehicle Complaint",4
MANHATTAN,7,GENERAL,17
MANHATTAN,7,"General Construction/Plumbing",24
MANHATTAN,7,Graffiti,2
MANHATTAN,7,"HEAT/HOT WATER",290
MANHATTAN,7,"Hazardous Materials",7
MANHATTAN,7,"Highway Condition",11
MANHATTAN,7,"Homeless Encampment",3
MANHATTAN,7,"Homeless Person Assistance",6
MANHATTAN,7,"Illegal Parking",36
MANHATTAN,7,"Illegal Tree Damage",2
MANHATTAN,7,"Indoor Air Quality",9
MANHATTAN,7,"Industrial Waste",2
MANHATTAN,7,Lead,2
MANHATTAN,7,"Litter Basket / Request",2
MANHATTAN,7,"Maintenance or Facility",6
MANHATTAN,7,"Missed Collection (All Materials)",31
MANHATTAN,7,Noise,64
MANHATTAN,7,"Noise - Commercial",46
MANHATTAN,7,"Noise - Helicopter",2
MANHATTAN,7,"Noise - House of Worship",1
MANHATTAN,7,"Noise - Street/Sidewalk",28
MANHATTAN,7,"Noise - Vehicle",5
MANHATTAN,7,"Non-Residential Heat",2
MANHATTAN,7,"Other Enforcement",2
MANHATTAN,7,"Overflowing Litter Baskets",1
MANHATTAN,7,"Overgrown Tree/Branches",2
MANHATTAN,7,"PAINT/PLASTER",25
MANHATTAN,7,PLUMBING,22
MANHATTAN,7,Plumbing,1
MANHATTAN,7,"Recycling Enforcement",1
MANHATTAN,7,Rodent,17
MANHATTAN,7,"Root/Sewer/Sidewalk Condition",1
MANHATTAN,7,SAFETY,6
MANHATTAN,7,SCRIE,4
MANHATTAN,7,"Sanitation Condition",12
MANHATTAN,7,"Scaffold Safety",1
MANHATTAN,7,"School Maintenance",1
MANHATTAN,7,Sewer,6
MANHATTAN,7,"Sidewalk Condition",7
MANHATTAN,7,Smoking,1
MANHATTAN,7,"Special Projects Inspection Team (SPIT)",17
MANHATTAN,7,"Street Condition",56
MANHATTAN,7,"Street Light Condition",55
MANHATTAN,7,"Street Sign - Damaged",6
MANHATTAN,7,"Street Sign - Dangling",2
MANHATTAN,7,"Street Sign - Missing",5
MANHATTAN,7,"Sweeping/Inadequate",1
MANHATTAN,7,"Sweeping/Missed",2
MANHATTAN,7,"Taxi Complaint",31
MANHATTAN,7,"Taxi Report",8
MANHATTAN,7,Traffic,7
MANHATTAN,7,"Traffic Signal Condition",14
MANHATTAN,7,"UNSANITARY CONDITION",25
MANHATTAN,7,"Unsanitary Pigeon Condition",1
MANHATTAN,7,Vending,5
MANHATTAN,7,"Violation of Park Rules",1
MANHATTAN,7,"WATER LEAK",14
MANHATTAN,7,WLWP,2
MANHATTAN,7,WNW,1
MANHATTAN,7,"Water System",29
MANHATTAN,8,APPLIANCE,4
MANHATTAN,8,"Air Quality",12
MANHATTAN,8,"Animal Abuse",4
MANHATTAN,8,"Bike/Roller/Skate Chronic",2
MANHATTAN,8,"Blocked Driveway",19
MANHATTAN,8,"Broken Muni Meter",66
MANHATTAN,8,"Broken Parking Meter",4
MANHATTAN,8,"Building/Use",3
MANHATTAN,8,"Consumer Complaint",8
MANHATTAN,8,"DOOR/WINDOW",10
MANHATTAN,8,"DPR Internal",3
MANHATTAN,8,"Damaged Tree",1
MANHATTAN,8,"Derelict Bicycle",2
MANHATTAN,8,"Derelict Vehicle",1
MANHATTAN,8,"Derelict Vehicles",1
MANHATTAN,8,"Dirty Conditions",17
MANHATTAN,8,Drinking,1
MANHATTAN,8,ELECTRIC,5
MANHATTAN,8,ELEVATOR,1
MANHATTAN,8,Electrical,1
MANHATTAN,8,Elevator,2
MANHATTAN,8,"FLOORING/STAIRS",12
MANHATTAN,8,"Fire Safety Director - F58",6
MANHATTAN,8,"Food Establishment",10
MANHATTAN,8,"Food Poisoning",4
MANHATTAN,8,"For Hire Vehicle Complaint",3
MANHATTAN,8,GENERAL,7
MANHATTAN,8,"General Construction/Plumbing",14
MANHATTAN,8,Graffiti,1
MANHATTAN,8,"HEAT/HOT WATER",364
MANHATTAN,8,"Hazardous Materials",2
MANHATTAN,8,"Highway Condition",6
MANHATTAN,8,"Homeless Encampment",4
MANHATTAN,8,"Homeless Person Assistance",3
MANHATTAN,8,IGR,1
MANHATTAN,8,"Illegal Parking",30
MANHATTAN,8,"Illegal Tree Damage",1
MANHATTAN,8,"Indoor Air Quality",2
MANHATTAN,8,"Industrial Waste",1
MANHATTAN,8,Lead,1
MANHATTAN,8,"Litter Basket / Request",1
MANHATTAN,8,"Maintenance or Facility",6
MANHATTAN,8,"Missed Collection (All Materials)",13
MANHATTAN,8,Noise,103
MANHATTAN,8,"Noise - Commercial",67
MANHATTAN,8,"Noise - Helicopter",1
MANHATTAN,8,"Noise - House of Worship",3
MANHATTAN,8,"Noise - Street/Sidewalk",36
MANHATTAN,8,"Noise - Vehicle",18
MANHATTAN,8,"Other Enforcement",1
MANHATTAN,8,"Overflowing Litter Baskets",1
MANHATTAN,8,"Overgrown Tree/Branches",1
MANHATTAN,8,"PAINT/PLASTER",23
MANHATTAN,8,PLUMBING,13
MANHATTAN,8,Rodent,13
MANHATTAN,8,SAFETY,2
MANHATTAN,8,SCRIE,1
MANHATTAN,8,SDEP,1
MANHATTAN,8,SDSC,1
MANHATTAN,8,STSK,2
MANHATTAN,8,"Sanitation Condition",6
MANHATTAN,8,"School Maintenance",2
MANHATTAN,8,Sewer,13
MANHATTAN,8,"Sidewalk Condition",3
MANHATTAN,8,Smoking,2
MANHATTAN,8,"Special Projects Inspection Team (SPIT)",1
MANHATTAN,8,"Street Condition",16
MANHATTAN,8,"Street Light Condition",16
MANHATTAN,8,"Street Sign - Damaged",3
MANHATTAN,8,"Street Sign - Missing",1
MANHATTAN,8,"Taxi Complaint",34
MANHATTAN,8,"Taxi Report",7
MANHATTAN,8,Traffic,4
MANHATTAN,8,"Traffic Signal Condition",24
MANHATTAN,8,"UNSANITARY CONDITION",12
MANHATTAN,8,"Unsanitary Animal Pvt Property",1
MANHATTAN,8,Vending,6
MANHATTAN,8,"WATER LEAK",13
MANHATTAN,8,WNW,1
MANHATTAN,8,"Water Conservation",3
MANHATTAN,8,"Water Quality",1
MANHATTAN,8,"Water System",13
MANHATTAN,9,APPLIANCE,6
MANHATTAN,9,"Air Quality",8
MANHATTAN,9,"Animal Abuse",5
MANHATTAN,9,"Animal in a Park",5
MANHATTAN,9,"Bike/Roller/Skate Chronic",1
MANHATTAN,9,"Blocked Driveway",16
MANHATTAN,9,Boilers,3
MANHATTAN,9,"Broken Muni Meter",3
MANHATTAN,9,"Building/Use",4
MANHATTAN,9,"Consumer Complaint",4
MANHATTAN,9,"DOOR/WINDOW",15
MANHATTAN,9,"Damaged Tree",2
MANHATTAN,9,"Dead Tree",1
MANHATTAN,9,"Derelict Vehicle",2
MANHATTAN,9,"Dirty Conditions",4
MANHATTAN,9,ELECTRIC,13
MANHATTAN,9,Elevator,4
MANHATTAN,9,"Emergency Response Team (ERT)",1
MANHATTAN,9,"FLOORING/STAIRS",4
MANHATTAN,9,"Food Establishment",8
MANHATTAN,9,"Food Poisoning",1
MANHATTAN,9,"For Hire Vehicle Complaint",1
MANHATTAN,9,"Found Property",1
MANHATTAN,9,GENERAL,9
MANHATTAN,9,"General Construction/Plumbing",4
MANHATTAN,9,Graffiti,4
MANHATTAN,9,"HEAT/HOT WATER",171
MANHATTAN,9,"Hazardous Materials",5
MANHATTAN,9,"Highway Condition",1
MANHATTAN,9,"Homeless Encampment",5
MANHATTAN,9,"Homeless Person Assistance",5
MANHATTAN,9,"Illegal Parking",24
MANHATTAN,9,"Indoor Air Quality",2
MANHATTAN,9,"Indoor Sewage",1
MANHATTAN,9,Lead,2
MANHATTAN,9,"Litter Basket / Request",1
MANHATTAN,9,"Maintenance or Facility",7
MANHATTAN,9,"Missed Collection (All Materials)",8
MANHATTAN,9,Noise,49
MANHATTAN,9,"Noise - Commercial",70
MANHATTAN,9,"Noise - Park",2
MANHATTAN,9,"Noise - Street/Sidewalk",50
MANHATTAN,9,"Noise - Vehicle",18
MANHATTAN,9,"OUTSIDE BUILDING",1
MANHATTAN,9,"Other Enforcement",1
MANHATTAN,9,"PAINT/PLASTER",14
MANHATTAN,9,PLUMBING,16
MANHATTAN,9,"Public Payphone Complaint",2
MANHATTAN,9,Rodent,15
MANHATTAN,9,"Root/Sewer/Sidewalk Condition",1
MANHATTAN,9,SAFETY,1
MANHATTAN,9,"Sanitation Condition",18
MANHATTAN,9,Sewer,1
MANHATTAN,9,"Sidewalk Condition",2
MANHATTAN,9,Smoking,1
MANHATTAN,9,"Street Condition",41
MANHATTAN,9,"Street Light Condition",8
MANHATTAN,9,"Street Sign - Damaged",1
MANHATTAN,9,"Street Sign - Missing",1
MANHATTAN,9,"Taxi Complaint",30
MANHATTAN,9,"Taxi Report",6
MANHATTAN,9,Traffic,1
MANHATTAN,9,"Traffic Signal Condition",12
MANHATTAN,9,"UNSANITARY CONDITION",16
MANHATTAN,9,"Unsanitary Animal Pvt Property",1
MANHATTAN,9,"Unsanitary Pigeon Condition",2
MANHATTAN,9,Vending,7
MANHATTAN,9,"WATER LEAK",7
MANHATTAN,9,"Water Conservation",2
MANHATTAN,9,"Water Quality",1
MANHATTAN,9,"Water System",20
QUEENS,1,APPLIANCE,7
QUEENS,1,"Air Quality",2
QUEENS,1,"Animal Abuse",8
QUEENS,1,Asbestos,1
QUEENS,1,"Blocked Driveway",112
QUEENS,1,"Broken Muni Meter",6
QUEENS,1,"Building/Use",19
QUEENS,1,Construction,2
QUEENS,1,"Consumer Complaint",8
QUEENS,1,"DOOR/WINDOW",15
QUEENS,1,"DPR Internal",1
QUEENS,1,"Damaged Tree",5
QUEENS,1,"Dead Tree",3
QUEENS,1,"Derelict Vehicle",7
QUEENS,1,"Derelict Vehicles",6
QUEENS,1,"Dirty Conditions",3
QUEENS,1,ELECTRIC,24
QUEENS,1,Elevator,1
QUEENS,1,"FLOORING/STAIRS",3
QUEENS,1,"Fire Alarm - New System",1
QUEENS,1,"Fire Alarm - Reinspection",1
QUEENS,1,"Food Establishment",2
QUEENS,1,"Food Poisoning",1
QUEENS,1,"For Hire Vehicle Complaint",1
QUEENS,1,GENERAL,13
QUEENS,1,"General Construction/Plumbing",4
QUEENS,1,Graffiti,1
QUEENS,1,"HEAT/HOT WATER",277
QUEENS,1,"Hazardous Materials",1
QUEENS,1,"Highway Condition",2
QUEENS,1,"Homeless Person Assistance",2
QUEENS,1,"Illegal Parking",61
QUEENS,1,"Illegal Tree Damage",1
QUEENS,1,"Indoor Air Quality",2
QUEENS,1,"Investigations and Discipline (IAD)",1
QUEENS,1,"Maintenance or Facility",1
QUEENS,1,"Missed Collection (All Materials)",11
QUEENS,1,Noise,29
QUEENS,1,"Noise - Commercial",35
QUEENS,1,"Noise - Park",1
QUEENS,1,"Noise - Street/Sidewalk",10
QUEENS,1,"Noise - Vehicle",9
QUEENS,1,"Non-Residential Heat",1
QUEENS,1,"OUTSIDE BUILDING",1
QUEENS,1,"Other Enforcement",1
QUEENS,1,"Overgrown Tree/Branches",1
QUEENS,1,"PAINT/PLASTER",30
QUEENS,1,PLUMBING,23
QUEENS,1,Plumbing,4
QUEENS,1,Rodent,5
QUEENS,1,"Root/Sewer/Sidewalk Condition",6
QUEENS,1,SAFETY,9
QUEENS,1,SCRIE,1
QUEENS,1,STSK,1
QUEENS,1,"Sanitation Condition",5
QUEENS,1,Sewer,30
QUEENS,1,"Sidewalk Condition",2
QUEENS,1,"Special Projects Inspection Team (SPIT)",2
QUEENS,1,"Standing Water",1
QUEENS,1,"Street Condition",16
QUEENS,1,"Street Light Condition",10
QUEENS,1,"Street Sign - Damaged",2
QUEENS,1,"Street Sign - Dangling",2
QUEENS,1,"Taxi Complaint",19
QUEENS,1,"Taxi Report",1
QUEENS,1,Traffic,1
QUEENS,1,"Traffic Signal Condition",27
QUEENS,1,"UNSANITARY CONDITION",24
QUEENS,1,"Unleashed Dog",1
QUEENS,1,"WATER LEAK",19
QUEENS,1,WNW,2
QUEENS,1,"Water System",12
QUEENS,10,APPLIANCE,4
QUEENS,10,"Air Quality",7
QUEENS,10,"Animal Abuse",5
QUEENS,10,"Animal in a Park",1
QUEENS,10,Asbestos,6
QUEENS,10,"BEST/Site Safety",1
QUEENS,10,"Blocked Driveway",111
QUEENS,10,"Broken Muni Meter",18
QUEENS,10,"Broken Parking Meter",1
QUEENS,10,"Building/Use",46
QUEENS,10,Construction,18
QUEENS,10,"Consumer Complaint",15
QUEENS,10,"Curb Condition",1
QUEENS,10,"DOF Property - Reduction Issue",3
QUEENS,10,"DOOR/WINDOW",18
QUEENS,10,"DPR Internal",2
QUEENS,10,"Damaged Tree",43
QUEENS,10,"Dead Tree",12
QUEENS,10,"Derelict Vehicle",19
QUEENS,10,"Derelict Vehicles",13
QUEENS,10,"Dirty Conditions",23
QUEENS,10,"Disorderly Youth",1
QUEENS,10,Drinking,1
QUEENS,10,"EAP Inspection - F59",1
QUEENS,10,ELECTRIC,19
QUEENS,10,Elevator,5
QUEENS,10,"FLOORING/STAIRS",14
QUEENS,10,"Food Establishment",2
QUEENS,10,"Food Poisoning",1
QUEENS,10,"For Hire Vehicle Complaint",1
QUEENS,10,GENERAL,9
QUEENS,10,"General Construction/Plumbing",19
QUEENS,10,Graffiti,8
QUEENS,10,"HEAT/HOT WATER",110
QUEENS,10,"Hazardous Materials",3
QUEENS,10,"Highway Condition",3
QUEENS,10,"Highway Sign - Damaged",1
QUEENS,10,"Homeless Encampment",4
QUEENS,10,"Illegal Parking",61
QUEENS,10,"Illegal Tree Damage",2
QUEENS,10,"Indoor Air Quality",1
QUEENS,10,"Indoor Sewage",3
QUEENS,10,"Industrial Waste",1
QUEENS,10,"Investigations and Discipline (IAD)",1
QUEENS,10,"Litter Basket / Request",2
QUEENS,10,"Missed Collection (All Materials)",4
QUEENS,10,Mold,1
QUEENS,10,Noise,29
QUEENS,10,"Noise - Commercial",9
QUEENS,10,"Noise - Park",5
QUEENS,10,"Noise - Street/Sidewalk",2
QUEENS,10,"Noise - Vehicle",6
QUEENS,10,"Non-Residential Heat",1
QUEENS,10,"Other Enforcement",9
QUEENS,10,"Overflowing Litter Baskets",1
QUEENS,10,"Overgrown Tree/Branches",19
QUEENS,10,"PAINT/PLASTER",15
QUEENS,10,PLUMBING,20
QUEENS,10,Plumbing,2
QUEENS,10,"Recycling Enforcement",3
QUEENS,10,Rodent,12
QUEENS,10,"Root/Sewer/Sidewalk Condition",14
QUEENS,10,SAFETY,14
QUEENS,10,SCRIE,12
QUEENS,10,"Sanitation Condition",21
QUEENS,10,"School Maintenance",1
QUEENS,10,Sewer,34
QUEENS,10,"Sidewalk Condition",4
QUEENS,10,Smoking,3
QUEENS,10,"Special Enforcement",6
QUEENS,10,"Special Projects Inspection Team (SPIT)",5
QUEENS,10,"Street Condition",52
QUEENS,10,"Street Light Condition",124
QUEENS,10,"Street Sign - Damaged",3
QUEENS,10,"Street Sign - Missing",2
QUEENS,10,"Sweeping/Inadequate",5
QUEENS,10,"Sweeping/Missed",8
QUEENS,10,"Taxi Complaint",9
QUEENS,10,"Taxi Report",1
QUEENS,10,Traffic,3
QUEENS,10,"Traffic Signal Condition",24
QUEENS,10,"UNSANITARY CONDITION",47
QUEENS,10,"Unsanitary Animal Pvt Property",1
QUEENS,10,"Urinating in Public",1
QUEENS,10,"Vacant Lot",2
QUEENS,10,Vending,1
QUEENS,10,"WATER LEAK",5
QUEENS,10,WLWP,3
QUEENS,10,"Water Conservation",1
QUEENS,10,"Water Quality",1
QUEENS,10,"Water System",36
QUEENS,11,APPLIANCE,7
QUEENS,11,"Air Quality",7
QUEENS,11,"Animal Abuse",4
QUEENS,11,"Animal in a Park",2
QUEENS,11,Asbestos,1
QUEENS,11,"Blocked Driveway",73
QUEENS,11,"Broken Muni Meter",18
QUEENS,11,"Building/Use",26
QUEENS,11,"Bus Stop Shelter Placement",1
QUEENS,11,Construction,18
QUEENS,11,"Consumer Complaint",15
QUEENS,11,"Curb Condition",2
QUEENS,11,"DOOR/WINDOW",17
